Local Time,NO,NO2,NOX,O3,PM25,RELATIVEHUMIDITY,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM10,SO2,CO,NH3
2025-11-28 16:00:00+05:30,10.5,53.3,0.0647,108.0,107.0,40.8,26.6,49.0,2.45,,,,
2025-11-28 17:00:00+05:30,10.6,58.1,0.0159,99.2,102.0,44.3,24.6,49.0,0.45,,,,
2025-11-28 18:00:00+05:30,10.3,63.3,0.006,84.2,112.0,49.5,21.8,49.0,0.3,,,,
2025-11-28 19:00:00+05:30,9.8,80.2,0.00608,45.1,170.0,53.0,20.6,49.0,0.3,,,,
2025-11-28 20:00:00+05:30,10.9,100.0,0.0061,21.7,241.0,56.3,19.8,49.0,0.3,,,,
2025-11-28 21:00:00+05:30,10.2,98.4,0.0061,9.48,194.0,63.5,17.6,49.0,0.3,,,,
2025-11-28 22:00:00+05:30,21.6,95.0,0.0061,1.43,123.0,66.3,16.5,49.0,0.3,,,,
2025-11-28 23:00:00+05:30,17.0,87.0,0.00603,1.8,115.0,66.5,15.4,49.0,0.3,,,,
2025-11-29 00:00:00+05:30,17.4,86.7,0.006,2.0,107.0,67.7,14.6,49.0,0.567,,,,
2025-11-29 01:00:00+05:30,14.9,82.2,0.006,3.05,108.0,69.5,13.6,49.0,0.45,,,,
2025-11-29 02:00:00+05:30,15.0,78.9,0.006,2.85,107.0,70.3,13.2,49.0,0.65,,,,
2025-11-29 03:00:00+05:30,10.9,70.7,0.00605,7.0,99.0,72.3,12.5,49.0,0.5,,,,
2025-11-29 04:00:00+05:30,11.1,72.0,0.0061,8.05,96.0,72.5,12.5,49.0,0.575,,,,
2025-11-29 05:00:00+05:30,9.73,67.2,0.0061,12.7,101.0,73.3,12.2,49.0,0.525,,,,
2025-11-29 06:00:00+05:30,10.2,64.5,0.0061,16.5,102.0,72.8,12.2,49.0,0.675,,,,
2025-11-29 07:00:00+05:30,10.6,64.2,0.00628,11.7,105.0,75.8,11.4,49.0,0.475,,,,
2025-11-29 08:00:00+05:30,12.4,65.2,0.0251,12.6,110.0,73.3,12.5,49.0,0.35,,,,
2025-11-29 09:00:00+05:30,12.9,61.3,0.0667,26.9,113.0,66.0,16.1,49.0,0.9,,,,
